4	77.0
5	75.0
6	73.0
7	76.0
8	75.0
9	75.0
10	77.0
11	77.0
12	75.0
13	74.0
14	75.0
15	75.0
16	75.0
17	75.0
18	75.0
19	74.0
20	75.0
21	75.0
22	75.0
23	75.0
24	75.0
25	76.0
26	75.0
27	75.0
28	74.0
29	73.0
30	75.0
31	76.0
32	76.0
33	75.0
34	75.0
35	75.0
36	75.0
37	74.0
38	75.0
39	75.0
40	75.0
41	75.0
42	75.0
43	75.0
44	75.0
45	75.0
46	75.0
47	76.0
48	76.0
49	75.0
50	76.0
51	77.0
52	76.0
53	75.0
54	75.0
55	76.0
56	77.0
57	76.0
58	77.0
59	78.0
60	78.0
61	78.0
62	79.0
63	62.0
64	65.0
65	65.0
66	64.0
67	63.0
68	63.0
69	61.0
70	65.0
71	66.0
72	69.0
73	71.0
74	77.0
75	81.0
76	80.0
77	81.0
78	85.0
79	88.0
80	88.0
81	87.0
82	89.0
83	87.0
84	86.0
85	86.0
86	88.0
87	89.0
88	85.0
89	83.0
90	86.0
91	86.0
92	85.0
93	84.0
94	85.0
95	86.0
96	84.0
97	84.0
98	84.0
99	85.0
100	84.0
101	84.0
102	83.0
