4	1.1	-0.00185	-2e-05	6e-05
5	0.6	0.00308	-3e-05	6e-05
6	0.7	-0.01191	-3e-05	0.0
7	0.8	-0.00032	-4e-05	3e-05
8	0.8	0.0	-4e-05	0.0
9	1.3	-0.00308	-5e-05	6e-05
10	1.6	-0.00187	-5e-05	0.0
11	1.3	0.00185	-5e-05	0.0
12	1.2	0.00062	-6e-05	6e-05
13	1.4	-0.00124	-6e-05	0.0
14	1.0	0.00247	-6e-05	0.0
15	0.7	0.00185	-6e-05	0.0
16	1.0	-0.04235	-7e-05	0.00137
17	1.1	-0.00032	-7e-05	0.0
18	0.9	0.00123	-7e-05	0.0
19	0.7	0.00124	-7e-05	0.0
20	1.2	-0.00311	-7e-05	0.0
21	1.6	-0.00247	-8e-05	6e-05
22	2.3	-0.0043	-8e-05	0.0
23	2.3	0.0	-8e-05	0.0
24	2.1	0.00123	-8e-05	0.0
25	2.4	-0.00185	-8e-05	0.0
26	1.4	0.10601	-8e-05	0.0
27	0.5	0.00287	-8e-05	0.0
28	0.6	-0.00062	-8e-05	0.0
29	1.3	-0.00432	-8e-05	0.0
30	1.1	0.00125	-8e-05	0.0
31	0.2	0.00556	-8e-05	0.0
32	1.3	-0.00679	-8e-05	0.0
33	1.9	-0.0037	-8e-05	0.0
34	2.4	-0.00311	-9e-05	6e-05
35	3.1	-0.00432	-9e-05	0.0
36	1.4	0.21723	-9e-05	0.0
37	0.8	0.0019	-9e-05	0.0
38	1.1	-0.00185	-9e-05	0.0
39	0.5	0.0037	-9e-05	0.0
40	0.5	0.0	-9e-05	0.0
41	0.8	-0.00186	-9e-05	0.0
42	0.8	0.0	-9e-05	0.0
43	0.8	0.0	-9e-05	0.0
44	1.6	-0.00494	-9e-05	0.0
45	1.3	0.00185	-9e-05	0.0
46	0.6	0.11305	-9e-05	0.0
47	1.0	-0.00126	-9e-05	0.0
48	1.3	-0.00185	6e-05	-0.0009
49	1.2	0.00062	0.00085	-0.00485
50	1.4	-0.00124	0.00213	-0.00798
51	1.2	0.00123	0.00276	-0.00388
52	1.0	0.00124	0.00341	-0.00403
53	1.0	0.0	0.00414	-0.00453
54	-0.4	0.00864	0.00447	-0.00204
55	-1.6	0.00741	0.00499	-0.00324
56	-1.1	-0.03731	0.00508	-0.00652
57	-0.7	-0.00129	0.00561	-0.00172
58	-1.3	0.00372	0.00595	-0.00211
59	-2.3	0.00621	0.00649	-0.00332
60	9.4	-0.07226	0.00659	-0.0006
61	7.5	0.01172	0.00662	-0.00018
62	9.3	-0.0111	0.00647	0.0009
63	9.2	0.00062	0.00651	-0.00024
64	8.0	0.00739	0.00633	0.00108
65	8.6	-0.00371	0.00633	0.0
66	9.2	-0.08243	0.0055	0.11477
67	7.3	0.00601	0.008	-0.00793
68	3.4	0.02409	0.0105	-0.01542
69	2.4	0.00616	0.01182	-0.00814
70	3.8	-0.00873	0.01359	-0.01102
71	2.8	0.00616	0.01434	-0.00461
72	0.9	0.01173	0.01524	-0.00558
73	-0.5	0.00869	0.01589	-0.00404
74	-2.4	0.01174	0.01687	-0.00606
75	-4.3	0.01173	0.01642	0.00282
76	-4.3	0.0	0.01565	0.07339
77	-4.9	0.00192	0.01308	0.0082
78	-6.0	0.0068	0.01233	0.00468
79	-5.6	-0.00247	0.01002	0.01421
80	-7.1	0.00931	0.00867	0.00838
81	-8.5	0.00866	0.00742	0.00776
82	-8.0	-0.00308	0.0072	0.00137
83	-7.5	-0.00311	0.00667	0.00326
84	-7.2	-0.00185	0.00645	0.00138
85	-8.0	0.00494	0.00605	0.00246
86	-7.5	-0.05444	0.00587	0.0201
87	-6.3	-0.00382	0.00536	0.00161
88	-5.8	-0.00308	0.00522	0.0009
89	-6.2	0.0025	0.00508	0.00085
90	-6.5	0.00185	0.00483	0.00156
91	-5.6	-0.00555	0.00471	0.00072
92	-5.1	-0.00308	0.0045	0.00132
93	-5.9	0.00497	0.0044	0.0006
94	-7.7	0.0111	0.00423	0.00108
95	-7.9	0.00124	0.00415	0.00048
96	-6.2	-0.25792	0.00399	0.02358
97	-5.5	-0.00221	0.00387	0.0004
98	-5.6	0.00062	0.00375	0.00072
99	-5.6	0.0	0.00369	0.00036
100	-5.3	-0.00185	0.00359	0.0006
101	-5.5	0.00124	0.00356	0.00024
102	-7.3	0.01118	0.00352	0.00024
103	-7.9	0.00371	0.00344	0.00048
