4	73.0
5	74.0
6	73.0
7	73.0
8	73.0
9	73.0
10	75.0
11	75.0
12	76.0
13	76.0
14	74.0
15	74.0
16	75.0
17	76.0
18	76.0
19	76.0
20	76.0
21	75.0
22	75.0
23	76.0
24	76.0
25	74.0
26	76.0
27	78.0
28	75.0
29	75.0
30	75.0
31	74.0
32	76.0
33	77.0
34	75.0
35	74.0
36	75.0
37	75.0
38	75.0
39	75.0
40	75.0
41	76.0
42	76.0
43	75.0
44	75.0
45	76.0
46	76.0
47	75.0
48	75.0
49	76.0
50	75.0
51	74.0
52	73.0
53	73.0
54	75.0
55	77.0
56	78.0
57	81.0
58	61.0
59	59.0
60	62.0
61	63.0
62	62.0
63	62.0
64	65.0
65	68.0
66	69.0
67	70.0
68	74.0
69	75.0
70	80.0
71	83.0
72	82.0
73	83.0
74	87.0
75	90.0
76	88.0
77	88.0
78	85.0
79	83.0
80	84.0
81	84.0
82	85.0
83	85.0
84	83.0
85	82.0
86	82.0
87	81.0
88	81.0
89	82.0
90	82.0
91	82.0
92	82.0
93	81.0
94	81.0
95	82.0
96	81.0
97	80.0
98	81.0
99	83.0
100	83.0
101	82.0
102	82.0
