4	77.0
5	79.0
6	75.0
7	76.0
8	77.0
9	78.0
10	76.0
11	76.0
12	77.0
13	77.0
14	77.0
15	76.0
16	76.0
17	77.0
18	77.0
19	76.0
20	77.0
21	78.0
22	77.0
23	77.0
24	76.0
25	76.0
26	76.0
27	76.0
28	77.0
29	76.0
30	76.0
31	77.0
32	77.0
33	76.0
34	75.0
35	76.0
36	77.0
37	77.0
38	77.0
39	77.0
40	77.0
41	77.0
42	76.0
43	77.0
44	77.0
45	77.0
46	77.0
47	78.0
48	78.0
49	76.0
50	76.0
51	76.0
52	75.0
53	76.0
54	76.0
55	77.0
56	78.0
57	77.0
58	76.0
59	77.0
60	76.0
61	75.0
62	74.0
63	76.0
64	78.0
65	76.0
66	75.0
67	75.0
68	75.0
69	75.0
70	73.0
71	74.0
72	74.0
73	73.0
74	73.0
75	74.0
76	73.0
77	72.0
78	72.0
79	73.0
80	73.0
81	75.0
82	75.0
83	72.0
84	72.0
85	77.0
86	79.0
87	78.0
88	78.0
89	80.0
90	82.0
91	82.0
92	82.0
93	81.0
94	80.0
95	79.0
96	79.0
97	77.0
98	75.0
99	74.0
100	71.0
101	76.0
102	80.0
