4	76.0
5	76.0
6	75.0
7	74.0
8	73.0
9	75.0
10	76.0
11	74.0
12	73.0
13	75.0
14	76.0
15	75.0
16	75.0
17	74.0
18	74.0
19	76.0
20	77.0
21	77.0
22	78.0
23	75.0
24	74.0
25	76.0
26	76.0
27	77.0
28	78.0
29	76.0
30	76.0
31	77.0
32	76.0
33	76.0
34	75.0
35	75.0
36	76.0
37	76.0
38	75.0
39	75.0
40	76.0
41	76.0
42	76.0
43	75.0
44	74.0
45	76.0
46	76.0
47	74.0
48	75.0
49	75.0
50	76.0
51	77.0
52	79.0
53	77.0
54	76.0
55	76.0
56	75.0
57	75.0
58	76.0
59	80.0
60	65.0
61	62.0
62	61.0
63	62.0
64	61.0
65	63.0
66	62.0
67	62.0
68	65.0
69	70.0
70	76.0
71	73.0
72	73.0
73	80.0
74	83.0
75	84.0
76	90.0
77	87.0
78	89.0
79	92.0
80	94.0
81	87.0
82	84.0
83	84.0
84	85.0
85	85.0
86	84.0
87	80.0
88	79.0
89	79.0
90	78.0
91	79.0
92	79.0
93	79.0
94	80.0
95	80.0
96	81.0
97	79.0
98	79.0
99	79.0
100	78.0
101	77.0
102	77.0
