4	74.0
5	72.0
6	73.0
7	76.0
8	75.0
9	75.0
10	75.0
11	75.0
12	76.0
13	76.0
14	74.0
15	74.0
16	74.0
17	75.0
18	75.0
19	74.0
20	75.0
21	74.0
22	74.0
23	75.0
24	74.0
25	74.0
26	75.0
27	75.0
28	73.0
29	73.0
30	74.0
31	73.0
32	74.0
33	74.0
34	74.0
35	73.0
36	74.0
37	75.0
38	75.0
39	76.0
40	75.0
41	74.0
42	75.0
43	76.0
44	74.0
45	72.0
46	72.0
47	73.0
48	73.0
49	74.0
50	74.0
51	75.0
52	74.0
53	75.0
54	78.0
55	80.0
56	79.0
57	80.0
58	80.0
59	79.0
60	81.0
61	82.0
62	66.0
63	67.0
64	65.0
65	66.0
66	66.0
67	66.0
68	64.0
69	62.0
70	68.0
71	71.0
72	75.0
73	77.0
74	78.0
75	79.0
76	82.0
77	84.0
78	85.0
79	86.0
80	89.0
81	89.0
82	87.0
83	85.0
84	86.0
85	86.0
86	87.0
87	86.0
88	85.0
89	86.0
90	87.0
91	88.0
92	87.0
93	87.0
94	84.0
95	83.0
96	83.0
97	82.0
98	85.0
99	86.0
100	86.0
101	86.0
102	85.0
