4	76.0
5	74.0
6	74.0
7	77.0
8	79.0
9	77.0
10	74.0
11	74.0
12	75.0
13	75.0
14	75.0
15	75.0
16	75.0
17	75.0
18	75.0
19	75.0
20	75.0
21	75.0
22	75.0
23	76.0
24	75.0
25	76.0
26	77.0
27	77.0
28	77.0
29	77.0
30	76.0
31	76.0
32	77.0
33	77.0
34	77.0
35	78.0
36	78.0
37	75.0
38	74.0
39	77.0
40	79.0
41	78.0
42	77.0
43	76.0
44	74.0
45	75.0
46	77.0
47	77.0
48	77.0
49	77.0
50	78.0
51	76.0
52	75.0
53	76.0
54	77.0
55	76.0
56	75.0
57	75.0
58	75.0
59	78.0
60	79.0
61	76.0
62	75.0
63	77.0
64	78.0
65	76.0
66	75.0
67	77.0
68	78.0
69	78.0
70	78.0
71	77.0
72	77.0
73	77.0
74	77.0
75	77.0
76	76.0
77	76.0
78	77.0
79	78.0
80	78.0
81	77.0
82	77.0
83	75.0
84	75.0
85	77.0
86	77.0
87	78.0
88	63.0
89	60.0
90	58.0
91	63.0
92	64.0
93	60.0
94	60.0
95	63.0
96	66.0
97	68.0
98	71.0
99	74.0
100	78.0
101	76.0
102	74.0
