4	60.0
5	60.0
6	58.0
7	59.0
8	59.0
9	59.0
10	59.0
11	59.0
12	57.0
13	58.0
14	61.0
15	60.0
16	60.0
17	60.0
18	61.0
19	60.0
20	59.0
21	58.0
22	59.0
23	60.0
24	59.0
25	58.0
26	58.0
27	59.0
28	60.0
29	61.0
30	60.0
31	59.0
32	59.0
33	59.0
34	59.0
35	61.0
36	61.0
37	59.0
38	59.0
39	58.0
40	58.0
41	59.0
42	60.0
43	59.0
44	60.0
45	60.0
46	59.0
47	58.0
48	58.0
49	58.0
50	60.0
51	62.0
52	64.0
53	66.0
54	68.0
55	69.0
56	71.0
57	74.0
58	75.0
59	79.0
60	82.0
61	82.0
62	82.0
63	87.0
64	88.0
65	90.0
66	90.0
67	93.0
68	93.0
69	91.0
70	89.0
71	89.0
72	89.0
73	87.0
74	83.0
75	84.0
76	82.0
77	80.0
78	78.0
79	79.0
80	79.0
81	75.0
82	74.0
83	78.0
84	80.0
85	78.0
86	78.0
87	80.0
88	80.0
89	79.0
90	79.0
91	80.0
92	79.0
93	79.0
94	79.0
95	81.0
96	81.0
97	79.0
98	79.0
99	80.0
100	80.0
101	81.0
102	82.0
