4	76.0
5	78.0
6	75.0
7	77.0
8	77.0
9	77.0
10	77.0
11	77.0
12	77.0
13	76.0
14	76.0
15	77.0
16	76.0
17	75.0
18	75.0
19	74.0
20	75.0
21	75.0
22	75.0
23	74.0
24	80.0
25	74.0
26	77.0
27	76.0
28	77.0
29	77.0
30	78.0
31	79.0
32	77.0
33	76.0
34	76.0
35	76.0
36	76.0
37	76.0
38	77.0
39	77.0
40	76.0
41	75.0
42	78.0
43	79.0
44	78.0
45	78.0
46	78.0
47	78.0
48	77.0
49	77.0
50	76.0
51	76.0
52	77.0
53	76.0
54	77.0
55	76.0
56	73.0
57	73.0
58	75.0
59	74.0
60	74.0
61	74.0
62	76.0
63	75.0
64	73.0
65	73.0
66	73.0
67	73.0
68	75.0
69	73.0
70	75.0
71	74.0
72	74.0
73	74.0
74	73.0
75	73.0
76	76.0
77	76.0
78	75.0
79	75.0
80	72.0
81	72.0
82	75.0
83	75.0
84	75.0
85	74.0
86	74.0
87	77.0
88	79.0
89	80.0
90	78.0
91	77.0
92	81.0
93	83.0
94	83.0
95	84.0
96	81.0
97	81.0
98	79.0
99	80.0
100	77.0
101	74.0
102	77.0
