4	-1.4	0.00433	-0.00051	0.00078
5	-0.7	-0.00434	-0.00074	0.00145
6	1.4	-0.01297	-0.00084	0.0006
7	1.8	-0.00247	-0.00103	0.0012
8	0.3	0.00932	-0.00112	0.00054
9	-0.3	0.04155	0.00083	-0.13455
10	-0.3	0.0	-0.00142	0.00725
11	-0.6	0.00186	-0.00154	0.00078
12	-0.3	-0.00185	-0.0016	0.00036
13	-1.8	0.00925	-0.00165	0.0003
14	-2.2	0.00247	-0.00175	0.0006
15	-1.2	-0.0062	-0.0018	0.0003
16	-1.0	-0.00124	-0.00188	0.00054
17	-1.1	0.00062	-0.00191	0.00018
18	-1.8	0.00435	-0.00198	0.00042
19	-1.7	-0.01099	-0.00202	0.00427
20	-1.0	-0.00222	-0.0021	0.00025
21	-0.1	-0.0056	-0.00213	0.00018
22	0.4	-0.00308	-0.00217	0.00024
23	-1.1	0.00926	-0.0022	0.00018
24	-1.6	0.00308	-0.00222	0.00018
25	-1.0	-0.00374	-0.00224	0.00012
26	-1.8	0.00494	-0.00226	0.00012
27	-2.3	0.00308	-0.00229	0.00018
28	-1.7	-0.00371	-0.0023	6e-05
29	-1.3	-0.03214	-0.00233	0.00234
30	-1.6	0.00096	-0.00235	6e-05
31	-0.3	-0.00809	-0.00237	0.00012
32	0.5	-0.00494	-0.00238	6e-05
33	-0.6	0.0068	-0.0024	0.00012
34	-0.8	0.00123	-0.00241	6e-05
35	-0.8	0.0	-0.00242	6e-05
36	-0.4	-0.00247	-0.00243	6e-05
37	-0.7	0.00185	-0.00243	0.0
38	-2.1	0.00869	-0.00244	6e-05
39	-2.3	0.02915	-0.00245	0.00142
40	-1.9	-0.00126	-0.00246	3e-05
41	-1.4	-0.00311	-0.00246	0.0
42	-0.9	-0.00308	-0.00247	6e-05
43	-1.2	0.00185	-0.00248	6e-05
44	-1.7	0.0031	-0.00248	0.0
45	0.8	-0.01546	-0.00248	0.0
46	2.4	-0.00986	-0.00147	-0.00623
47	0.2	0.0136	-0.00091	-0.00342
48	-1.3	0.00931	4e-05	-0.00591
49	-1.7	0.03094	0.00038	-0.0263
50	-1.0	-0.00225	0.0011	-0.00231
51	-0.1	-0.00563	0.00135	-0.00158
52	-0.1	0.0	0.00166	-0.00191
53	-3.2	0.01914	0.0021	-0.0027
54	-3.9	0.00435	0.0022	-0.0006
55	-4.7	0.00494	0.00205	0.0009
56	-5.4	0.00431	0.00203	0.00012
57	-5.2	-0.00124	0.00212	-0.00054
58	-5.7	0.00311	0.0022	-0.00048
59	-6.9	0.00745	0.00271	-0.0032
60	-6.9	0.0	0.00234	0.03211
61	10.9	-0.05697	0.00089	0.00463
62	12.9	-0.01233	0.00052	0.00228
63	8.8	0.02532	0.00011	0.00258
64	-6.7	0.0964	-0.00058	0.00429
65	-5.4	-0.00801	-0.00099	0.00251
66	-5.0	-0.00247	-0.00226	0.00785
67	-8.3	0.02039	-0.00305	0.00486
68	-11.4	0.01928	-0.00135	-0.01058
69	-8.8	-0.01603	0.00149	-0.01748
70	-9.0	0.01406	0.00561	-0.28947
71	-9.0	0.0	0.00499	0.00198
72	-7.2	-0.0111	0.00248	0.01552
73	-8.5	0.00803	0.00152	0.00594
74	-9.0	0.00311	-0.00157	0.01919
75	-7.9	-0.00678	-0.0032	0.01001
76	-7.2	-0.00432	-0.00468	0.00918
77	-7.4	0.00124	-0.00745	0.0172
78	-8.1	0.00432	-0.00892	0.00906
79	-8.0	-0.00062	-0.01126	0.01443
80	-7.4	-0.05963	-0.01218	0.09172
81	-8.4	0.0032	-0.01472	0.0081
82	-7.4	-0.00618	-0.01514	0.00264
83	-3.0	-0.02705	-0.01578	0.00388
84	-3.1	0.00062	-0.01599	0.00132
85	-3.1	0.0	-0.01647	0.00296
86	-0.7	-0.01481	-0.01668	0.00132
87	-1.9	0.00741	-0.01669	6e-05
88	-1.3	-0.00372	-0.01617	-0.0032
89	2.7	-0.02468	-0.0141	-0.01283
90	2.6	0.0068	-0.01589	0.12222
91	-0.3	0.00941	-0.01373	-0.00703
92	-1.0	0.00432	-0.01223	-0.00923
93	-0.4	-0.00371	-0.01149	-0.00456
94	-0.0	-0.00248	-0.00948	-0.01247
95	-0.8	0.00494	-0.00868	-0.00492
96	-1.3	0.00309	-0.00992	0.00762
97	-1.2	-0.00062	-0.01073	0.00506
98	-1.3	0.00062	-0.01095	0.00132
99	-3.4	0.01299	-0.01097	0.00012
100	-4.5	0.11636	-0.01096	-0.00103
101	-2.5	-0.00638	-0.01093	-9e-05
102	-2.0	-0.00308	-0.01091	-0.00012
103	-0.1	-0.01177	-0.01089	-0.00012
