4	80.0
5	77.0
6	78.0
7	77.0
8	78.0
9	78.0
10	77.0
11	77.0
12	77.0
13	77.0
14	77.0
15	77.0
16	77.0
17	77.0
18	78.0
19	78.0
20	79.0
21	79.0
22	77.0
23	76.0
24	78.0
25	79.0
26	77.0
27	77.0
28	77.0
29	77.0
30	76.0
31	77.0
32	78.0
33	79.0
34	79.0
35	78.0
36	79.0
37	79.0
38	79.0
39	79.0
40	78.0
41	76.0
42	77.0
43	77.0
44	79.0
45	80.0
46	79.0
47	79.0
48	79.0
49	80.0
50	63.0
51	62.0
52	61.0
53	62.0
54	65.0
55	65.0
56	63.0
57	83.0
58	84.0
59	87.0
60	88.0
61	90.0
62	91.0
63	94.0
64	94.0
65	93.0
66	92.0
67	90.0
68	91.0
69	76.0
70	74.0
71	73.0
72	70.0
73	69.0
74	67.0
75	63.0
76	64.0
77	66.0
78	65.0
79	63.0
80	66.0
81	69.0
82	70.0
83	73.0
84	73.0
85	76.0
86	76.0
87	79.0
88	83.0
89	87.0
90	87.0
91	89.0
92	86.0
93	85.0
94	89.0
95	91.0
96	87.0
97	85.0
98	85.0
99	87.0
100	83.0
101	81.0
102	82.0
