-1.2,-4e-05,-0.9,-0.00017,-1.1,0,1,-0.00051,-1.4,-0.00051,0.7,0,-1.4,-0.0001,0.3,0.00017,0.5,0,-1.7,3e-05
-2.2,-6e-05,-0.8,-0.00023,-1.8,0,0.8,-0.00067,-0.7,-0.00074,0.9,0,0.4,-0.00015,-0.2,0.00027,0.8,0,-1.9,3e-05
-0.5,-6e-05,-0.4,-0.00025,-1.4,0,1.3,-0.00074,1.4,-0.00084,0.4,0,2.3,-0.00017,0.5,0.0003,1.1,0,-2.1,4e-05
0.1,-7e-05,-0.8,-0.0003,-0.9,0,1.1,-0.00087,1.8,-0.00103,0.4,0,1.9,-0.00021,0.5,0.00035,0.6,0,-2.3,5e-05
-1.3,-8e-05,-0.7,-0.00032,-0.5,0,0.1,-0.00094,0.3,-0.00112,0.6,0,1.3,-0.00023,0.1,0.00038,0.2,0,-1.6,5e-05
-1.8,-9e-05,-0.5,-0.00036,-0.8,0,0.1,-0.00105,-0.3,0.00083,0.2,0,-0.2,-0.00025,-0,0.00042,0.7,0,-1.6,6e-05
-0.7,-9e-05,-1.2,-0.00038,-1.2,0,0.7,-0.00111,-0.3,-0.00142,0.2,0,-0.9,-0.00027,1.5,0.00045,0.8,0,-2.4,6e-05
0.5,-0.0001,-1.1,-0.00042,-0.4,0,0.8,-0.00119,-0.6,-0.00154,0.4,8e-05,0.1,-0.00029,2.2,0.00286,0.3,0,-0.8,7e-05
0.4,-0.0001,0.5,-0.00043,-0.4,0,1.7,-0.00124,-0.3,-0.0016,0.4,0.00017,0.3,-0.0003,0.5,0.0005,-0.3,0,-0,7e-05
-0.4,-0.00011,0.3,-0.00047,-0.5,0,2.4,-0.00136,-1.8,-0.00165,-1.1,5e-05,-0.4,-0.00031,-0.5,0.00051,-0.2,0,-3.2,7e-05
-0.9,-0.00011,-1.9,-0.00048,-0.1,0,0.5,-0.00139,-2.2,-0.00175,-1.7,-0.0002,-0.4,-0.00033,0.8,0.00054,0.7,0,-4,8e-05
-1.1,-0.00012,-2.2,-0.00049,-0.2,0,-1,-0.00143,-1.2,-0.0018,0.5,-0.00025,0.8,-0.00034,1.5,0.00057,0.7,0,-3.1,8e-05
-1,-0.00012,-0.4,-0.00051,0.4,0,1,-0.00149,-1,-0.00188,0.7,-0.00037,1.5,-0.00036,1.7,0.00059,-0.2,0,-3,8e-05
-0.9,-0.00013,-0,-0.00051,0.7,0,2,-0.00151,-1.1,-0.00191,-1.1,-0.00043,0.1,-0.00037,1.8,0.0006,-0,0,-2.2,8e-05
-1.2,-0.00013,0.8,-0.00053,-0.2,0,1.5,-0.00155,-1.8,-0.00198,-1.6,-0.00052,-0.7,0.00197,1.2,0.00062,1.1,0,-1.9,9e-05
-1,-0.00013,1.4,-0.00054,-0.6,0,1.7,-0.00158,-1.7,-0.00202,-0,-0.00055,-0.1,-0.00039,1.3,0.00063,1,0,-1.4,9e-05
-1.8,-0.00013,-1,-0.00055,-0,0,0.6,-0.00162,-1,-0.0021,0.8,-0.00046,0.2,-0.0004,0.8,0.00065,0.2,0,-0.9,9e-05
-2.5,-0.00014,-1.9,-0.00056,-0.4,0,-0,-0.00164,-0.1,-0.00213,-0.5,-0.00041,1,-0.0004,-0.2,0.00066,0.7,0,-0.8,9e-05
-0.7,-0.00014,-0.8,-0.00057,-1.3,0,1.3,-0.00167,0.4,-0.00217,-1.1,-0.00032,1.5,0.00197,0.5,0.00067,1.2,0,-1,9e-05
-0.2,-0.00014,-0.7,-0.00058,-1.4,0,1.9,-0.0017,-1.1,-0.0022,-0.8,-0.00028,0.7,0.00197,1.5,0.00068,0.5,0,-2.2,0.0001
0.8,-0.00014,-0.4,-0.00059,-0.8,0,1.3,-0.00173,-1.6,-0.00222,-0.7,-0.00017,0.7,0.00197,1.9,0.00069,0.4,0,-2.6,0.0001
1.6,-0.00014,0.2,-0.0006,-0.2,0,1.3,-0.00175,-1,-0.00224,-0.2,-0.00015,0.9,0.00197,1.9,0.0007,0.9,0,-1.8,0.0001
-0,-0.00015,0.9,-0.00061,1.2,0,1.4,-0.00177,-1.8,-0.00226,-0.2,-9e-05,0.7,-0.00043,0.3,0.00071,0.9,0,-0.7,0.0001
0.4,-0.00015,0.5,-0.00061,0.8,0,0.7,-0.00178,-2.3,-0.00229,-1.1,-6e-05,0.5,-0.00044,-0.4,0.00071,0.8,0,-2.8,0.0001
0.4,-0.00015,-0.2,-0.00061,-1.7,0,-0.2,-0.00179,-1.7,-0.0023,-1,-4e-05,0.6,-0.00044,1.3,0.00072,1.1,0,-4.4,0.0001
-0.6,-0.00015,-0,-0.00062,-1.6,0,0.4,-0.00181,-1.3,-0.00233,0.7,1e-05,0.7,-0.00044,1.6,0.00072,1,0,-1.4,0.0001
-1.1,-0.00015,-0.3,-0.00062,-0.4,0,0.3,-0.00182,-1.6,-0.00235,1.2,3e-05,1,-0.00045,0.6,0.00073,0.8,0,0.3,0.0001
-1.3,-0.00015,-0.6,-0.00063,-0.8,0,-0.5,-0.00183,-0.3,-0.00237,0.1,7e-05,-0,-0.00045,0.6,0.00073,1.2,0,-2.8,0.0001
-1,-0.00015,0.2,-0.00063,-0.7,0,-0.2,-0.00184,0.5,-0.00238,-0.1,9e-05,-0.4,-0.00045,0.9,0.00074,1.2,0,-4.2,0.0001
-1.2,-0.00015,0.6,-0.00064,-0.8,0,1.2,-0.00185,-0.6,-0.0024,0.3,0.00012,0.7,-0.00045,0.6,0.00074,1,0,-2.3,0.0001
-2.2,-0.00015,-0.9,-0.00064,-1,0,2,-0.00186,-0.8,-0.00241,0.3,0.00015,0.5,-0.00045,0.5,0.00074,0.8,0,-1.5,0.00011
-2.4,-0.00015,-2.2,-0.00064,-0.2,0,1,-0.00187,-0.8,-0.00242,-0.8,0.00017,-0,-0.00046,0.2,0.00075,0.5,0,-1.8,0.00011
-0.4,-0.00015,-2.3,-0.00064,0.8,0,-0.2,-0.00187,-0.4,-0.00243,-1.5,0.00017,0.7,-0.00046,0.9,0.00075,0.7,0,-1.8,0.00011
-0,-0.00016,-2.4,-0.00065,0.3,0,-1,-0.00187,-0.7,-0.00243,-0.4,0.00019,0.4,-0.00046,1,0.00075,0.9,0,-1,0.00011
-0,-0.00016,-1.4,-0.00065,-1,0,-0.6,-0.00188,-2.1,-0.00244,0.3,0.0002,-0,-0.00046,1.6,0.00286,0.7,0,-0.7,0.00011
1,-0.00016,-0.8,-0.00065,-0.5,0,1.5,-0.00188,-2.3,-0.00245,-1.1,0.00021,-0.2,-0.00046,2,0.00286,0.8,0,-2.1,0.00011
0.3,-0.00016,-1.3,-0.00065,-0.3,0,2.5,-0.00189,-1.9,-0.00246,-1.5,0.00023,-0.6,-0.00047,0.1,0.00286,1.2,0,-3,0.00011
0.4,-0.00016,-1,-0.00065,-1.2,0,2.1,-0.00189,-1.4,-0.00246,-0.9,0.00024,1,-0.00047,-1,0.00286,0.9,0,-1.4,0.00011
1.4,-0.00016,-0,-0.00065,-0.9,0,1.6,-0.0019,-0.9,-0.00247,-0.9,0.00025,1.6,-0.00047,0.3,0.00286,0.5,0,-0.5,0.00011
1.1,-0.00018,0.6,-0.00065,0.1,0,1.1,-0.0019,-1.2,-0.00248,-0.9,0.00026,0.3,-0.00047,0.8,0.00286,0.7,0,-1.4,0.00011
-0,0.00078,0.1,-0.00066,0.4,0,1.2,-0.00191,-1.7,-0.00248,-1.1,0.00028,0.5,-0.00047,2,0.00077,1.3,0,-1.5,0.00011
-0.6,0.00215,-0.2,-0.00066,-0,0,0.2,-0.00191,0.8,-0.00248,-0.4,0.00028,0.5,-0.00047,2.6,0.00077,1.2,0,-2.3,0.00011
-1.8,0.00329,-0.5,-0.00066,-2.2,0,-0.5,-0.00197,2.4,-0.00147,0.9,0.00029,-0,-0.00047,0.5,0.00077,0.7,0,-3.4,0.00011
-2,0.0038,-0.7,-0.00066,-2.7,0,-1.6,-0.00122,0.2,-0.00091,0.3,0.00029,-0,-0.00047,-0.3,0.00066,1,0,-2.9,0.00011
-3,0.00448,-0.2,-0.0008,-0,0,-2,0.00029,-1.3,4e-05,-0.9,0.0003,-0.2,-0.00047,-0.3,0.00177,0.5,0,-1.9,0.00011
-4.5,0.00479,-0.6,-0.00038,0.4,0.00025,-0.8,0.00103,-1.7,0.00038,-0,0.0003,-0.2,-0.00047,-0.4,0.00217,-0.1,0,-3.1,0.00011
-3.8,0.00521,-0.8,0.00091,-0.9,0.00066,-1.3,0.00194,-1,0.0011,-0.2,0.00072,0.9,-0.00066,0.5,0.00273,0.5,0,-4.1,0.00011
-3.8,0.00527,-0.4,0.00152,-0.9,0.00172,-1,0.00218,-0.1,0.00135,-0.6,0.00112,0.7,-1e-05,-0.5,0.0029,0.9,0,-1.4,0.00011
-3.2,0.00751,-0.8,0.00209,0.3,0.00188,-1,0.00221,-0.1,0.00166,0.1,0.00143,-1.1,0.00055,-1.3,0.00311,0.4,0.00038,-0.2,0.00056
-2.3,0.00443,-1.5,0.00327,0.5,0.00201,-2.1,0.00225,-3.2,0.0021,0.1,0.0021,-0.3,0.00179,-0.5,0.00297,-0,0.00142,-1,0.00165
-2,0.00419,-3.8,0.00344,-1.1,0.00213,-2.3,0.00196,-3.9,0.0022,0.4,0.00262,0.3,0.00228,-1.3,0.00302,-0.7,0.00179,-1.4,0.00253
-2.4,0.00285,-5.3,0.00357,-1.1,0.00224,-2,0.00179,-4.7,0.00205,-2.1,0.00255,-0.3,0.00307,-2.3,0.00293,-1.9,0.00291,-1.4,0.00321
-4.8,0.00262,-4.8,0.00513,-1.6,0.00237,-1.3,0.00168,-5.4,0.00203,-3.8,0.00267,-0.3,0.00319,-1.4,0.00269,-1.1,0.00316,-0.8,0.00337
10.2,0.00191,-4.9,0.00336,-1.9,0.00241,-0.4,0.00182,-5.2,0.00212,-1.5,0.00263,-4.4,0.0035,-1.2,0.00285,-0.9,0.00315,-1.3,0.00381
11.1,0.00158,-4.3,0.00343,-1.9,0.00243,-1.3,0.00188,-5.7,0.0022,-0.7,0.00252,-4.9,0.00399,-0.5,0.00294,-1.4,0.00336,-1.6,0.00411
11,0.00149,-4.2,0.00357,-2.1,0.00269,13.1,0.00196,-6.9,0.00271,-1.4,0.00259,-3.6,0.00406,0.2,0.00292,-0.6,0.00378,-0.9,0.0042
-0.8,0.00167,9.2,0.00381,11.9,0.003,13.1,0.00192,-6.9,0.00234,-2.2,0.00276,-4.5,0.00432,-1.7,0.00285,-0.9,0.0038,-1.2,0.00423
-0.8,0.00197,8.5,0.00294,11.4,0.00323,11.3,0.00189,10.9,0.00089,-2.4,0.00305,-3.4,0.00476,-2.7,0.0026,-1.6,0.00383,0.2,0.00487
-1.3,0.00215,11.3,0.00255,13.4,0.00366,11.2,0.00196,12.9,0.00052,-2.5,0.003,-2.4,0.00489,-2.3,0.00269,-1.8,0.00375,1.6,0.00518
