-2.2,0,-0.2,0,-2,1e-05,-2.4,8e-05,-1.5,-8e-05,-1.7,0,-2,0,-1.8,-1e-05,-2.1,0,-1.5,-1e-05
-2.2,0,-0.9,0,-2.2,1e-05,-2.8,0.0001,-1.2,-0.00012,-1.3,-1e-05,-0.8,0,-2.1,-1e-05,-2.4,0,-1.5,-1e-05
-2.9,0,-0.2,0,-2.2,1e-05,-2.6,0.00011,-2,-0.00013,-2.4,-1e-05,-0.6,0,-2.9,-1e-05,-0.8,0,-1.1,-1e-05
-2.5,0,-1.2,0,-2.2,2e-05,-2.4,0.00013,-2.6,-0.00016,-2.3,-1e-05,-0.3,0,-2.6,-1e-05,-0.6,0,-1.1,-1e-05
-1.9,0,-2.1,0,-2.2,2e-05,-0.5,0.00014,-1.3,-0.00017,-2.1,-1e-05,-0,0,-3.3,-1e-05,-1.8,0,-1.1,-1e-05
-2.3,0,-3.6,0,-2.3,2e-05,0.3,0.00015,-1,-0.0002,-2.6,-1e-05,-0.5,0,-4.5,-1e-05,-1.1,0,-0.8,-2e-05
-2.5,0,-4.2,0,-2.3,2e-05,-0.5,0.00016,-2.3,-0.00021,-2.3,-1e-05,-0.7,0,-2,-1e-05,-1.1,-1e-05,-2,-2e-05
-2.2,0,-1.5,0,-1.3,2e-05,-2.4,0.00017,-2.5,-0.00023,-2.2,-2e-05,-0,0,-0.5,-1e-05,-1.9,-1e-05,-3.2,-2e-05
-3.5,0,-0.7,0,-1.2,3e-05,-0.5,0.00017,-1.5,-0.00024,-2,-2e-05,-0,0,-2.3,-1e-05,-1.6,-1e-05,-0.1,-2e-05
-4.4,0,-0.5,0,-1.6,3e-05,-1.8,0.00018,-1,-0.00025,-2,-2e-05,-0,0,-2.3,-1e-05,-1.1,-1e-05,2.1,-2e-05
-2.1,0,-0.2,0,-1.3,3e-05,-1.6,0.00019,-1.6,-0.00027,-2,-2e-05,-0,0,-1.3,-1e-05,-1,-1e-05,-1.2,-2e-05
-1.1,0,-1.8,0,0.5,3e-05,-1.4,0.00019,-2.4,-0.00027,-2,-2e-05,-0,0,-1.2,-1e-05,-1.2,-1e-05,-2.7,-2e-05
-2.6,0,-2.2,0,0.5,3e-05,-1.9,0.0002,-2,-0.00029,-3.1,-2e-05,1.6,0,-1.4,-1e-05,-2.5,-1e-05,-1,-2e-05
-2.9,0,-0.3,0,0.5,3e-05,-3.5,0.00021,-0.9,-0.00029,-2.6,-2e-05,-1.1,0,-1.4,-1e-05,-3.2,-1e-05,-1.1,-2e-05
-2,0,-0.1,0,0.5,3e-05,-4.2,0.00022,-1.8,-0.0003,-2.1,-2e-05,-1.3,0,-1.6,-1e-05,-2.2,-1e-05,-3,-2e-05
-1.5,0,-2.7,0,0.5,3e-05,-2,0.00022,-2.7,-0.00031,-2,-2e-05,-1,0,-1.4,-1e-05,-2.3,-1e-05,-3,-2e-05
-2.5,0,-3.1,0,0.5,3e-05,-1.1,0.00022,-1.8,-0.00032,-1.9,-2e-05,-1.3,0,-1.8,-1e-05,-1.3,-1e-05,-1.3,-0.0009
-3,0,-1.8,0,0.5,3e-05,-1.7,0.00023,-1.7,-0.00033,-2.2,-2e-05,-1.6,0,-2,-1e-05,-0.4,-1e-05,-0.2,-0.0009
-2.3,0,-0.9,0,-5.1,4e-05,-1.6,0.00023,-1,-0.00033,-3.4,-2e-05,-1.5,0,-2.4,-1e-05,-2.2,-1e-05,-0.6,-0.0009
-2.1,0,-1.4,0,0.5,4e-05,-1.8,0.00023,-1.2,-0.00034,-3.9,-2e-05,-0.4,0,-1.8,-1e-05,-3.2,-1e-05,-1.6,-0.0009
-2.4,0,-3.1,0,-1.5,4e-05,-2.1,0.00024,-1.2,-0.00034,-3,-2e-05,0.1,-1e-05,-1.4,-1e-05,-2.6,-1e-05,-0.4,-0.0009
-2.8,0,-1.3,0,-1.8,4e-05,-2.4,0.00024,-1.5,-0.00034,-2,-2e-05,-0.1,-1e-05,-1.6,-1e-05,-2.3,-1e-05,0.9,-0.0009
-2.1,0,0.3,0,-1.8,4e-05,-2.4,0.00024,-1.7,-0.00035,-2.4,-2e-05,0.3,-1e-05,-2.1,-1e-05,-1.5,-1e-05,-0.3,-0.0009
-1.5,0,-2.3,0,-1.6,4e-05,-2.2,0.00025,-1.2,-0.00035,-3.4,-2e-05,-0.9,-1e-05,-2.2,-1e-05,-1.4,-1e-05,-0.7,-0.0009
-1.5,0,-2.7,0,-2.6,4e-05,-1.6,0.00025,-1,-0.00035,-2.3,-2e-05,-1.6,-1e-05,-1.5,-1e-05,-1.3,-1e-05,-1.7,-0.0009
-1.8,0,0.1,0,-3.5,4e-05,-1.8,0.00025,-1.7,-0.00036,-1.3,-2e-05,0.4,-1e-05,-1.7,-1e-05,-1.1,-1e-05,-2,-0.0009
-2.3,0,0.9,0,-2.1,4e-05,-2.2,0.00025,-1.9,-0.00036,-2.4,-2e-05,1.1,-1e-05,-2.5,-1e-05,-1.6,-1e-05,-0.3,-0.0009
-2.3,0,-1.4,0,-1,4e-05,-1.7,0.00025,-0.7,-0.00036,-3.1,-2e-05,0.3,-1e-05,-2.4,-1e-05,-1.6,-1e-05,-0.7,-0.0009
