4	75.0
5	77.0
6	76.0
7	76.0
8	77.0
9	77.0
10	77.0
11	78.0
12	77.0
13	77.0
14	77.0
15	77.0
16	77.0
17	77.0
18	78.0
19	78.0
20	77.0
21	77.0
22	77.0
23	77.0
24	78.0
25	79.0
26	78.0
27	77.0
28	77.0
29	78.0
30	77.0
31	76.0
32	77.0
33	78.0
34	77.0
35	75.0
36	76.0
37	77.0
38	76.0
39	77.0
40	78.0
41	77.0
42	77.0
43	78.0
44	77.0
45	76.0
46	77.0
47	77.0
48	77.0
49	78.0
50	78.0
51	77.0
52	75.0
53	73.0
54	75.0
55	76.0
56	75.0
57	74.0
58	74.0
59	76.0
60	73.0
61	73.0
62	74.0
63	75.0
64	76.0
65	76.0
66	75.0
67	75.0
68	76.0
69	75.0
70	75.0
71	76.0
72	75.0
73	73.0
74	74.0
75	76.0
76	75.0
77	76.0
78	76.0
79	75.0
80	76.0
81	75.0
82	77.0
83	77.0
84	76.0
85	75.0
86	77.0
87	79.0
88	78.0
89	77.0
90	79.0
91	78.0
92	76.0
93	76.0
94	77.0
95	77.0
96	77.0
97	77.0
98	76.0
99	76.0
100	79.0
101	81.0
102	78.0
