4	74.0
5	74.0
6	72.0
7	73.0
8	73.0
9	73.0
10	73.0
11	72.0
12	73.0
13	74.0
14	73.0
15	72.0
16	73.0
17	74.0
18	73.0
19	73.0
20	73.0
21	74.0
22	74.0
23	74.0
24	74.0
25	73.0
26	73.0
27	73.0
28	74.0
29	74.0
30	73.0
31	72.0
32	73.0
33	74.0
34	74.0
35	75.0
36	73.0
37	73.0
38	73.0
39	73.0
40	74.0
41	74.0
42	75.0
43	75.0
44	75.0
45	75.0
46	74.0
47	73.0
48	73.0
49	72.0
50	73.0
51	73.0
52	74.0
53	73.0
54	74.0
55	76.0
56	76.0
57	77.0
58	77.0
59	77.0
60	77.0
61	77.0
62	80.0
63	66.0
64	65.0
65	64.0
66	63.0
67	62.0
68	64.0
69	66.0
70	69.0
71	70.0
72	70.0
73	71.0
74	73.0
75	74.0
76	76.0
77	77.0
78	81.0
79	84.0
80	82.0
81	80.0
82	82.0
83	84.0
84	89.0
85	91.0
86	91.0
87	90.0
88	86.0
89	84.0
90	86.0
91	87.0
92	83.0
93	80.0
94	80.0
95	83.0
96	80.0
97	78.0
98	74.0
99	72.0
100	73.0
101	72.0
102	74.0
