4	75.0
5	80.0
6	74.0
7	77.0
8	76.0
9	76.0
10	76.0
11	76.0
12	77.0
13	78.0
14	75.0
15	73.0
16	76.0
17	78.0
18	76.0
19	76.0
20	78.0
21	78.0
22	76.0
23	75.0
24	75.0
25	76.0
26	75.0
27	74.0
28	75.0
29	75.0
30	76.0
31	77.0
32	75.0
33	75.0
34	76.0
35	75.0
36	77.0
37	78.0
38	77.0
39	76.0
40	77.0
41	77.0
42	77.0
43	77.0
44	77.0
45	78.0
46	77.0
47	75.0
48	76.0
49	75.0
50	76.0
51	76.0
52	76.0
53	75.0
54	74.0
55	75.0
56	76.0
57	76.0
58	74.0
59	73.0
60	74.0
61	75.0
62	75.0
63	75.0
64	75.0
65	76.0
66	76.0
67	77.0
68	78.0
69	78.0
70	81.0
71	81.0
72	76.0
73	75.0
74	80.0
75	83.0
76	77.0
77	75.0
78	78.0
79	77.0
80	75.0
81	75.0
82	75.0
83	74.0
84	74.0
85	73.0
86	75.0
87	76.0
88	72.0
89	73.0
90	74.0
91	72.0
92	74.0
93	74.0
94	74.0
95	74.0
96	72.0
97	73.0
98	76.0
99	76.0
100	76.0
101	78.0
102	73.0
