4	76.0
5	79.0
6	74.0
7	77.0
8	77.0
9	78.0
10	77.0
11	77.0
12	77.0
13	76.0
14	75.0
15	78.0
16	79.0
17	78.0
18	78.0
19	77.0
20	77.0
21	76.0
22	76.0
23	76.0
24	76.0
25	77.0
26	78.0
27	77.0
28	76.0
29	78.0
30	80.0
31	77.0
32	75.0
33	78.0
34	79.0
35	78.0
36	77.0
37	77.0
38	77.0
39	76.0
40	76.0
41	77.0
42	78.0
43	77.0
44	76.0
45	76.0
46	76.0
47	77.0
48	78.0
49	78.0
50	77.0
51	78.0
52	79.0
53	76.0
54	75.0
55	76.0
56	77.0
57	77.0
58	77.0
59	77.0
60	78.0
61	77.0
62	78.0
63	76.0
64	75.0
65	78.0
66	63.0
67	61.0
68	60.0
69	63.0
70	65.0
71	64.0
72	63.0
73	83.0
74	72.0
75	90.0
76	75.0
77	92.0
78	91.0
79	93.0
80	91.0
81	94.0
82	94.0
83	92.0
84	92.0
85	86.0
86	83.0
87	83.0
88	83.0
89	79.0
90	78.0
91	78.0
92	75.0
93	72.0
94	70.0
95	71.0
96	69.0
97	68.0
98	67.0
99	68.0
100	68.0
101	69.0
102	71.0
