4	74.0
5	75.0
6	71.0
7	74.0
8	73.0
9	74.0
10	75.0
11	75.0
12	74.0
13	74.0
14	73.0
15	72.0
16	74.0
17	76.0
18	74.0
19	73.0
20	73.0
21	73.0
22	74.0
23	75.0
24	73.0
25	73.0
26	73.0
27	73.0
28	73.0
29	74.0
30	75.0
31	74.0
32	74.0
33	75.0
34	75.0
35	73.0
36	72.0
37	73.0
38	74.0
39	75.0
40	75.0
41	73.0
42	72.0
43	72.0
44	73.0
45	73.0
46	73.0
47	74.0
48	75.0
49	76.0
50	77.0
51	76.0
52	77.0
53	77.0
54	77.0
55	78.0
56	78.0
57	78.0
58	77.0
59	76.0
60	78.0
61	63.0
62	63.0
63	64.0
64	63.0
65	79.0
66	81.0
67	80.0
68	83.0
69	88.0
70	92.0
71	91.0
72	89.0
73	90.0
74	90.0
75	86.0
76	80.0
77	83.0
78	82.0
79	80.0
80	79.0
81	78.0
82	77.0
83	78.0
84	75.0
85	73.0
86	72.0
87	74.0
88	75.0
89	69.0
90	66.0
91	70.0
92	71.0
93	74.0
94	77.0
95	73.0
96	72.0
97	73.0
98	73.0
99	74.0
100	75.0
101	73.0
102	71.0
