4	-1.4	0.00433	-0.0001	0.00012
5	0.4	-0.01112	-0.00015	0.0003
6	2.3	-0.12088	-0.00017	0.00124
7	1.9	0.0013	-0.00021	0.00016
8	1.3	0.00371	-0.00023	0.00012
9	-0.2	0.00926	-0.00025	0.00012
10	-0.9	0.00431	-0.00027	0.00012
11	0.1	-0.00622	-0.00029	0.00012
12	0.3	-0.00123	-0.0003	6e-05
13	-0.4	0.00432	-0.00031	6e-05
14	-0.4	0.0	-0.00033	0.00012
15	0.8	-0.0074	-0.00034	6e-05
16	1.5	-0.08716	-0.00036	0.00242
17	0.1	0.00444	-0.00037	3e-05
18	-0.7	0.00494	0.00197	-0.01445
19	-0.1	-0.00371	-0.00039	0.01459
20	0.2	-0.00185	-0.0004	6e-05
21	1.0	-0.00497	-0.0004	0.0
22	1.5	-0.00308	0.00197	-0.0146
23	0.7	0.00495	0.00197	0.0
24	0.7	0.0	0.00197	0.0
25	0.9	-0.00124	0.00197	0.0
26	0.7	0.01446	-0.00043	0.17344
27	0.5	0.00065	-0.00044	3e-05
28	0.6	-0.00062	-0.00044	0.0
29	0.7	-0.00062	-0.00044	0.0
30	1.0	-0.00186	-0.00045	6e-05
31	-0.0	0.00621	-0.00045	0.0
32	-0.4	0.00247	-0.00045	0.0
33	0.7	-0.00678	-0.00045	0.0
34	0.5	0.00124	-0.00045	0.0
35	-0.0	0.00309	-0.00046	6e-05
36	0.7	-0.10366	-0.00046	0.0
37	0.4	0.00095	-0.00046	0.0
38	-0.0	0.00247	-0.00046	0.0
39	-0.2	0.00123	-0.00046	0.0
40	-0.6	0.00246	-0.00047	6e-05
41	1.0	-0.0099	-0.00047	0.0
42	1.6	-0.00373	-0.00047	0.0
43	0.3	0.00799	-0.00047	0.0
44	0.5	-0.00125	-0.00047	0.0
45	0.5	0.0	-0.00047	0.0
46	-0.0	0.06302	-0.00047	0.0
47	-0.0	0.0	-0.00047	0.0
48	-0.2	0.00124	-0.00047	0.0
49	-0.2	0.0	-0.00047	0.0
50	0.9	-0.00681	-0.00066	0.0012
51	0.7	0.00124	-1e-05	-0.00403
52	-1.1	0.01111	0.00055	-0.00348
53	-0.3	-0.00494	0.00179	-0.00761
54	0.3	-0.00373	0.00228	-0.00308
55	-0.3	0.00347	0.00307	-0.00455
56	-0.3	0.0	0.00319	-0.00077
57	-4.4	0.42493	0.0035	-0.03222
58	-4.9	0.0016	0.00399	-0.00158
59	-3.6	-0.00803	0.00406	-0.00042
60	-4.5	0.00559	0.00432	-0.00163
61	-3.4	-0.00678	0.00476	-0.00269
62	-2.4	-0.00618	0.00489	-0.00078
63	-5.9	0.02158	0.00522	-0.00204
64	7.7	-0.08444	0.00507	0.0009
65	11.1	-0.02102	0.00435	0.00444
66	11.9	-0.00493	0.00366	0.00425
67	11.1	0.14565	0.00324	0.07605
68	-3.1	0.04471	0.00256	0.00214
69	-5.3	0.0136	0.00277	-0.00126
70	-7.1	0.01117	0.00108	0.01049
71	-8.0	0.00556	0.00271	-0.01008
72	-10.0	0.01234	0.00682	-0.02536
73	-10.9	0.00553	0.00839	-0.00967
74	-11.1	0.00125	0.01223	-0.02393
75	-10.9	-0.00123	0.01256	-0.00204
76	-11.4	0.00309	0.01151	0.00649
77	-10.1	-0.18787	0.00868	0.4085
78	-9.0	-0.00348	0.00552	0.01002
79	-7.2	-0.01111	0.00196	0.02194
80	-5.6	-0.00992	-1e-05	0.01223
81	-6.4	0.00494	-0.00387	0.0238
82	-5.4	-0.00618	-0.00561	0.01081
83	-6.3	0.00559	-0.00904	0.0213
84	-6.3	0.0	-0.01072	0.01036
85	-1.7	-0.0284	-0.01305	0.01433
86	0.6	-0.01421	-0.01387	0.0051
87	-2.5	0.2631	-0.01425	0.03215
88	-3.2	0.00225	-0.01434	0.00028
89	0.2	-0.02101	-0.01392	-0.00258
90	1.3	-0.00684	-0.01305	-0.00543
91	0.5	0.00494	-0.01253	-0.00318
92	0.7	-0.00123	-0.00949	-0.01877
93	0.7	0.0	-0.00833	-0.00719
94	0.7	0.0	-0.0055	-0.01752
95	0.1	0.0037	-0.0045	-0.00617
96	-0.3	0.00247	-0.00313	-0.00845
97	1.1	-0.17256	-0.00219	-0.11614
98	1.5	-0.00127	0.00029	-0.00788
99	-2.0	0.0216	-0.00016	0.00276
100	-4.5	0.0155	-0.00165	0.00928
101	-2.6	-0.01174	-0.00208	0.00264
102	-1.2	-0.00865	-0.00219	0.00066
103	-0.8	-0.0024	-0.00241	0.00134
