4	78.0
5	73.0
6	75.0
7	76.0
8	75.0
9	76.0
10	77.0
11	79.0
12	79.0
13	77.0
14	76.0
15	75.0
16	75.0
17	77.0
18	77.0
19	75.0
20	75.0
21	78.0
22	78.0
23	77.0
24	76.0
25	76.0
26	78.0
27	76.0
28	75.0
29	77.0
30	78.0
31	75.0
32	74.0
33	76.0
34	77.0
35	78.0
36	78.0
37	76.0
38	75.0
39	78.0
40	79.0
41	75.0
42	74.0
43	76.0
44	76.0
45	78.0
46	79.0
47	76.0
48	76.0
49	76.0
50	76.0
51	77.0
52	78.0
53	78.0
54	78.0
55	77.0
56	78.0
57	78.0
58	77.0
59	79.0
60	80.0
61	77.0
62	76.0
63	77.0
64	79.0
65	80.0
66	77.0
67	78.0
68	77.0
69	73.0
70	73.0
71	77.0
72	77.0
73	75.0
74	73.0
75	71.0
76	72.0
77	74.0
78	74.0
79	70.0
80	68.0
81	73.0
82	75.0
83	75.0
84	75.0
85	72.0
86	72.0
87	75.0
88	77.0
89	76.0
90	76.0
91	80.0
92	80.0
93	78.0
94	78.0
95	83.0
96	85.0
97	84.0
98	83.0
99	84.0
100	83.0
101	81.0
102	79.0
