4	77.0
5	74.0
6	73.0
7	75.0
8	76.0
9	77.0
10	77.0
11	77.0
12	76.0
13	75.0
14	76.0
15	77.0
16	76.0
17	76.0
18	77.0
19	77.0
20	76.0
21	76.0
22	76.0
23	76.0
24	75.0
25	74.0
26	76.0
27	77.0
28	75.0
29	74.0
30	77.0
31	79.0
32	76.0
33	75.0
34	76.0
35	76.0
36	76.0
37	76.0
38	77.0
39	77.0
40	76.0
41	76.0
42	76.0
43	77.0
44	76.0
45	76.0
46	76.0
47	76.0
48	76.0
49	76.0
50	76.0
51	78.0
52	79.0
53	78.0
54	77.0
55	78.0
56	80.0
57	81.0
58	80.0
59	81.0
60	63.0
61	63.0
62	63.0
63	64.0
64	64.0
65	63.0
66	61.0
67	64.0
68	63.0
69	66.0
70	69.0
71	72.0
72	74.0
73	75.0
74	78.0
75	80.0
76	81.0
77	84.0
78	85.0
79	85.0
80	88.0
81	89.0
82	92.0
83	94.0
84	92.0
85	90.0
86	92.0
87	90.0
88	91.0
89	88.0
90	89.0
91	87.0
92	89.0
93	86.0
94	80.0
95	78.0
96	77.0
97	78.0
98	77.0
99	75.0
100	74.0
101	76.0
102	77.0
