4	76.0
5	78.0
6	74.0
7	77.0
8	77.0
9	78.0
10	77.0
11	77.0
12	77.0
13	77.0
14	77.0
15	76.0
16	76.0
17	78.0
18	78.0
19	76.0
20	76.0
21	77.0
22	77.0
23	77.0
24	77.0
25	76.0
26	77.0
27	77.0
28	77.0
29	77.0
30	77.0
31	77.0
32	77.0
33	78.0
34	77.0
35	77.0
36	77.0
37	77.0
38	77.0
39	76.0
40	75.0
41	77.0
42	78.0
43	76.0
44	76.0
45	77.0
46	78.0
47	78.0
48	78.0
49	76.0
50	76.0
51	77.0
52	76.0
53	78.0
54	78.0
55	79.0
56	81.0
57	78.0
58	77.0
59	78.0
60	62.0
61	61.0
62	60.0
63	62.0
64	62.0
65	60.0
66	57.0
67	61.0
68	68.0
69	67.0
70	70.0
71	72.0
72	74.0
73	75.0
74	79.0
75	79.0
76	79.0
77	82.0
78	84.0
79	86.0
80	89.0
81	90.0
82	89.0
83	88.0
84	90.0
85	91.0
86	92.0
87	89.0
88	85.0
89	88.0
90	87.0
91	89.0
92	90.0
93	87.0
94	81.0
95	80.0
96	80.0
97	83.0
98	82.0
99	79.0
100	76.0
101	72.0
102	73.0
