4	78.0
5	79.0
6	76.0
7	78.0
8	76.0
9	76.0
10	77.0
11	76.0
12	76.0
13	77.0
14	77.0
15	76.0
16	76.0
17	76.0
18	77.0
19	78.0
20	77.0
21	77.0
22	76.0
23	75.0
24	77.0
25	78.0
26	78.0
27	77.0
28	76.0
29	76.0
30	76.0
31	76.0
32	77.0
33	77.0
34	78.0
35	78.0
36	76.0
37	75.0
38	76.0
39	76.0
40	76.0
41	75.0
42	76.0
43	77.0
44	76.0
45	76.0
46	77.0
47	77.0
48	75.0
49	74.0
50	74.0
51	75.0
52	75.0
53	70.0
54	76.0
55	76.0
56	76.0
57	76.0
58	79.0
59	81.0
60	78.0
61	77.0
62	78.0
63	79.0
64	78.0
65	77.0
66	77.0
67	78.0
68	79.0
69	79.0
70	78.0
71	78.0
72	76.0
73	74.0
74	74.0
75	74.0
76	73.0
77	73.0
78	72.0
79	70.0
80	68.0
81	67.0
82	69.0
83	69.0
84	67.0
85	66.0
86	68.0
87	70.0
88	71.0
89	70.0
90	71.0
91	73.0
92	77.0
93	79.0
94	81.0
95	82.0
96	81.0
97	82.0
98	83.0
99	83.0
100	88.0
101	89.0
102	89.0
