4	-2.2	0.0	0.0	0.0
5	-2.2	0.0	0.0	0.0
6	-2.9	0.00844	0.0	0.0
7	-2.5	-0.00132	0.0	0.0
8	-1.9	-0.00587	0.0	0.0
9	-2.3	0.002	0.0	0.0
10	-2.5	0.00167	0.0	0.0
11	-2.2	-0.00164	0.0	0.0
12	-3.5	0.00916	0.0	0.0
13	-4.4	0.00564	0.0	0.0
14	-2.1	-0.01419	0.0	0.0
15	-1.1	-0.00617	0.0	0.0
16	-2.6	0.01938	0.0	0.0
17	-2.9	0.001	0.0	0.0
18	-2.0	-0.0083	0.0	0.0
19	-1.5	-0.00312	0.0	0.0
20	-2.5	0.00619	0.0	0.0
21	-3.0	0.00308	0.0	0.0
22	-2.3	-0.00431	0.0	0.0
23	-2.1	-0.00125	0.0	0.0
24	-2.4	0.00185	0.0	0.0
25	-2.8	0.00247	0.0	0.0
26	-2.1	-0.01003	0.0	0.0
27	-1.5	-0.00236	0.0	0.0
28	-1.5	0.0	0.0	0.0
29	-1.8	0.00186	0.0	0.0
30	-2.3	0.00309	0.0	0.0
31	-2.3	0.0	0.0	0.0
32	-2.0	-0.00185	0.0	0.0
33	-2.2	0.00124	0.0	0.0
34	-2.6	0.00247	0.0	0.0
35	-2.9	0.00185	0.0	0.0
36	-2.2	-0.11948	0.0	0.0
37	-1.8	-0.00126	0.0	0.0
38	-2.3	0.00309	0.0	0.0
39	-2.4	0.00062	0.0	0.0
40	-1.8	-0.0037	0.0	0.0
41	-1.5	-0.00185	0.0	0.0
42	-2.4	0.00556	0.0	0.0
43	-3.2	0.00497	0.0	0.0
44	-1.9	-0.00801	0.0	0.0
45	-1.4	-0.0031	0.0	0.0
46	-1.9	0.04157	0.0	0.0
47	-1.4	-0.00161	0.0	0.0
48	-1.6	0.00123	0.0	0.0
49	-2.5	0.00559	0.0	0.0
50	-3.1	0.0037	0.0	0.0
51	-3.5	0.00247	0.0	0.0
52	-1.3	-0.01359	0.0	0.0
53	-0.3	-0.0062	0.0	0.0
54	-0.9	0.00372	0.0	0.0
55	-0.6	-0.00185	0.0	0.0
56	-2.7	0.21085	0.0	0.0
57	-3.8	0.00349	0.0	0.0
58	-2.6	-0.00751	-0.00044	0.00274
59	-1.9	-0.00435	-3e-05	-0.00253
60	-1.4	-0.00309	3e-05	-0.00036
61	-2.3	0.00555	0.00028	-0.00156
62	-2.0	-0.00185	5e-05	0.00144
63	-0.8	-0.00746	-0.00095	0.00622
64	-1.6	0.00494	-0.00135	0.00246
65	-1.6	0.0	-0.00161	0.00162
66	-2.2	0.04409	-0.00209	0.03498
67	-4.2	0.00646	-0.00218	0.00028
68	-2.4	-0.03996	-0.00211	-0.00151
69	-1.0	-0.01197	-0.00205	-0.0005
70	-2.4	0.00869	-0.00158	-0.00289
71	-2.1	-0.00185	-0.00135	-0.00143
72	-2.6	0.00309	-0.00154	0.0012
73	-1.9	-0.00433	-0.00157	0.00018
74	-2.4	0.0031	-0.00129	-0.00175
75	-1.3	-0.00678	-0.00096	-0.00204
76	0.9	-0.01359	-0.00061	-0.00216
77	-2.6	0.27404	-0.00074	0.00989
78	-5.3	0.0087	-0.00074	0.0
79	-2.0	-0.02037	-0.00077	0.00018
80	-0.4	-0.00994	-0.00153	0.00477
81	-0.9	0.00309	-0.00049	-0.00648
82	-0.8	-0.00062	-0.00028	-0.00126
83	-0.8	0.0	-0.0012	0.00569
84	-0.1	-0.00434	-0.00221	0.0062
85	-0.5	0.00247	-0.00332	0.00691
86	-2.0	0.00927	-0.00357	0.0015
87	-3.8	0.13961	-0.0046	0.08062
88	-3.1	-0.00226	-0.00555	0.00304
89	-0.2	-0.01792	-0.00651	0.00594
90	-0.7	0.00311	-0.00656	0.0003
91	-2.1	0.00864	-0.00657	6e-05
92	-1.4	-0.00432	-0.00693	0.00222
93	0.2	-0.00987	-0.0073	0.00228
94	0.7	-0.0031	-0.00824	0.00585
95	-0.7	0.00865	-0.00776	-0.00294
96	-1.3	0.0037	-0.00643	-0.00821
97	-1.7	0.032	-0.00629	-0.01088
98	-2.1	0.00129	-0.00583	-0.0015
99	-0.3	-0.01111	-0.00567	-0.00096
100	0.6	-0.00558	-0.00523	-0.00277
101	-1.2	0.01113	-0.00503	-0.0012
102	-2.3	0.0068	-0.0051	0.00042
103	-2.7	0.00247	-0.00509	-6e-05
