4	75.0
5	78.0
6	76.0
7	76.0
8	76.0
9	75.0
10	75.0
11	75.0
12	76.0
13	75.0
14	75.0
15	75.0
16	75.0
17	75.0
18	73.0
19	76.0
20	76.0
21	76.0
22	76.0
23	77.0
24	77.0
25	75.0
26	75.0
27	75.0
28	75.0
29	76.0
30	77.0
31	75.0
32	74.0
33	75.0
34	75.0
35	76.0
36	75.0
37	75.0
38	75.0
39	76.0
40	77.0
41	77.0
42	77.0
43	74.0
44	74.0
45	75.0
46	75.0
47	76.0
48	80.0
49	78.0
50	78.0
51	78.0
52	78.0
53	77.0
54	77.0
55	79.0
56	81.0
57	78.0
58	75.0
59	76.0
60	77.0
61	79.0
62	79.0
63	75.0
64	74.0
65	75.0
66	75.0
67	74.0
68	74.0
69	73.0
70	74.0
71	72.0
72	70.0
73	72.0
74	74.0
75	74.0
76	72.0
77	71.0
78	71.0
79	73.0
80	75.0
81	72.0
82	71.0
83	74.0
84	75.0
85	74.0
86	76.0
87	79.0
88	80.0
89	80.0
90	80.0
91	83.0
92	86.0
93	82.0
94	79.0
95	80.0
96	77.0
97	82.0
98	83.0
99	83.0
100	80.0
101	80.0
102	80.0
